tier,formula,k,n,h,eps,solver,lambda_min,lambda_max,kappa,min_converged,max_converged,asym_rel,mass_lambda_min,svds_smin,svds_smax,svds_kappa,svds_checked,l2_err,h1_err,energy_err,cg_iters,solve_converged,assemble_time,solve_time,seed,n_dof_active,n_dof_total,quantity,slope_p,slope_R2
T1,F2c,1,64.0,0.015625,0.1,S1_lu,0.042147885404634045,960.5732944246954,22790.545366697876,True,True,3.5181085767861164e-17,,,,,False,0.003473722397254363,0.1250758516759754,0.12656968550656664,0.0,True,1.1451628750000964,0.0005620000001727021,12345,73.0,4225.0,,,
T1,F2c,1,64.0,0.015625,0.1,S2_cg_jacobi,0.042147885404634045,960.5732944246954,22790.545366697876,True,True,3.5181085767861164e-17,,,,,False,,,,73.0,True,1.1451628750000964,0.0021763330000794667,12345,73.0,4225.0,,,
T1,F2c,1,64.0,0.015625,0.1,S3_cg_amg,0.042147885404634045,960.5732944246954,22790.545366697876,True,True,3.5181085767861164e-17,,,,,False,,,,15.0,True,1.1451628750000964,0.007084916999701818,12345,73.0,4225.0,,,
T1-slope,F2c,1,,,0.1,S1_lu,,,,,,,,,,,,,,,,,,,12345,,,l2,0.6064210990280917,0.5537490439401849
T1-slope,F2c,1,,,0.1,S1_lu,,,,,,,,,,,,,,,,,,,12345,,,h1,0.2426253370543082,0.40718841691745267
T1-slope,F2c,1,,,0.1,S1_lu,,,,,,,,,,,,,,,,,,,12345,,,energy,0.36880546224027555,0.7503050635226236
T1,F2c,1,8.0,0.125,0.01,S1_lu,0.07626637586869287,527.0600056439883,6910.778172433719,True,True,3.3085656465118454e-17,,,,,False,0.012273523077760968,0.21020073122895308,0.2869505447163109,0.0,True,0.06453175000024203,0.00018987500016010017,12345,29.0,81.0,,,
T1,F2c,1,8.0,0.125,0.01,S2_cg_jacobi,0.07626637586869287,527.0600056439883,6910.778172433719,True,True,3.3085656465118454e-17,,,,,False,,,,30.0,True,0.06453175000024203,0.0007313750002140296,12345,29.0,81.0,,,
T1,F2c,1,8.0,0.125,0.01,S3_cg_amg,0.07626637586869287,527.0600056439883,6910.778172433719,True,True,3.3085656465118454e-17,,,,,False,,,,12.0,True,0.06453175000024203,0.0037046659999759868,12345,29.0,81.0,,,
T1,F2c,1,16.0,0.0625,0.01,S1_lu,0.06485297403625583,921.7195528244092,14212.448488624826,True,True,4.1978270883322485e-17,,,,,False,0.019078895838901745,0.2792646112836674,0.2907798793383583,0.0,True,0.1357618340002773,0.0002913749999606807,12345,43.0,289.0,,,
T1,F2c,1,16.0,0.0625,0.01,S2_cg_jacobi,0.06485297403625583,921.7195528244092,14212.448488624826,True,True,4.1978270883322485e-17,,,,,False,,,,45.0,True,0.1357618340002773,0.0012014999997518316,12345,43.0,289.0,,,
T1,F2c,1,16.0,0.0625,0.01,S3_cg_amg,0.06485297403625583,921.7195528244092,14212.448488624826,True,True,4.1978270883322485e-17,,,,,False,,,,13.0,True,0.1357618340002773,0.004391124999983731,12345,43.0,289.0,,,
T1,F2c,1,32.0,0.03125,0.01,S1_lu,0.05824977212775287,833.8105393590604,14314.400020833638,True,True,3.3627062159387773e-17,,,,,False,0.011224172520338659,0.22112971676529777,0.2225350708333778,0.0,True,0.3362710829997013,0.0004265419997864228,12345,55.0,1089.0,,,
T1,F2c,1,32.0,0.03125,0.01,S2_cg_jacobi,0.05824977212775287,833.8105393590604,14314.400020833638,True,True,3.3627062159387773e-17,,,,,False,,,,56.0,True,0.3362710829997013,0.0018733749998318672,12345,55.0,1089.0,,,
T1,F2c,1,32.0,0.03125,0.01,S3_cg_amg,0.05824977212775287,833.8105393590604,14314.400020833638,True,True,3.3627062159387773e-17,,,,,False,,,,13.0,True,0.3362710829997013,0.004977875000349741,12345,55.0,1089.0,,,
T1,F2c,1,64.0,0.015625,0.01,S1_lu,0.0005188519728943116,1020.1926401798551,1966249.9006969465,True,True,1.1164756402195828e-17,,,,,False,0.003379336141085922,0.12283413772034513,0.12435305899752208,0.0,True,1.0477847920001295,0.00034041600019918405,12345,73.0,4225.0,,,
T1,F2c,1,64.0,0.015625,0.01,S2_cg_jacobi,0.0005188519728943116,1020.1926401798551,1966249.9006969465,True,True,1.1164756402195828e-17,,,,,False,,,,69.0,True,1.0477847920001295,0.0022776670002713217,12345,73.0,4225.0,,,
T1,F2c,1,64.0,0.015625,0.01,S3_cg_amg,0.0005188519728943116,1020.1926401798551,1966249.9006969465,True,True,1.1164756402195828e-17,,,,,False,,,,15.0,True,1.0477847920001295,0.007865832999868871,12345,73.0,4225.0,,,
T1-slope,F2c,1,,,0.01,S1_lu,,,,,,,,,,,,,,,,,,,12345,,,l2,0.6347581579101544,0.5879970525569245
T1-slope,F2c,1,,,0.01,S1_lu,,,,,,,,,,,,,,,,,,,12345,,,h1,0.26619082144206346,0.47067478709572996
T1-slope,F2c,1,,,0.01,S1_lu,,,,,,,,,,,,,,,,,,,12345,,,energy,0.40049750738404993,0.8130008850994084
T1,F2c,1,8.0,0.125,0.001,S1_lu,0.002353097898306087,494.99937379404304,210360.72241209168,True,True,3.011158724495803e-17,,,,,False,0.012142466993314628,0.21167027646281122,0.29009413253967803,0.0,True,0.07250787499970102,0.0002123330000358692,12345,29.0,81.0,,,
T1,F2c,1,8.0,0.125,0.001,S2_cg_jacobi,0.002353097898306087,494.99937379404304,210360.72241209168,True,True,3.011158724495803e-17,,,,,False,,,,30.0,True,0.07250787499970102,0.0008184999996956321,12345,29.0,81.0,,,
T1,F2c,1,8.0,0.125,0.001,S3_cg_amg,0.002353097898306087,494.99937379404304,210360.72241209168,True,True,3.011158724495803e-17,,,,,False,,,,12.0,True,0.07250787499970102,0.004138999999668158,12345,29.0,81.0,,,
T1,F2c,1,16.0,0.0625,0.001,S1_lu,0.0019461180022900624,924.6928473686211,475147.36839210364,True,True,2.3061249992998236e-17,,,,,False,0.01903239145426957,0.2782015788891188,0.28974914734989665,0.0,True,0.12600783300013063,0.0002899579999393609,12345,43.0,289.0,,,
T1,F2c,1,16.0,0.0625,0.001,S2_cg_jacobi,0.0019461180022900624,924.6928473686211,475147.36839210364,True,True,2.3061249992998236e-17,,,,,False,,,,46.0,True,0.12600783300013063,0.00149162499974409,12345,43.0,289.0,,,
T1,F2c,1,16.0,0.0625,0.001,S3_cg_amg,0.0019461180022900624,924.6928473686211,475147.36839210364,True,True,2.3061249992998236e-17,,,,,False,,,,13.0,True,0.12600783300013063,0.005787541000245255,12345,43.0,289.0,,,
T1,F2c,1,32.0,0.03125,0.001,S1_lu,0.0015571477074604663,670.0478247070116,430304.60212395946,True,True,1.98836825690655e-17,,,,,False,0.011159570560244577,0.22064691672426126,0.22192061519328687,0.0,True,0.29828712500011534,0.0003678329999274865,12345,55.0,1089.0,,,
T1,F2c,1,32.0,0.03125,0.001,S2_cg_jacobi,0.0015571477074604663,670.0478247070116,430304.60212395946,True,True,1.98836825690655e-17,,,,,False,,,,55.0,True,0.29828712500011534,0.001580083000135346,12345,55.0,1089.0,,,
T1,F2c,1,32.0,0.03125,0.001,S3_cg_amg,0.0015571477074604663,670.0478247070116,430304.60212395946,True,True,1.98836825690655e-17,,,,,False,,,,12.0,True,0.29828712500011534,0.004793250000147964,12345,55.0,1089.0,,,
T1,F2c,1,64.0,0.015625,0.001,S1_lu,0.001150565908607897,929.2436453422874,807640.517062257,True,True,4.850167373442227e-17,,,,,False,0.0033597667081744498,0.1223380082029246,0.1238818484683013,0.0,True,1.0333796250001797,0.000348750000284781,12345,71.0,4225.0,,,
T1,F2c,1,64.0,0.015625,0.001,S2_cg_jacobi,0.001150565908607897,929.2436453422874,807640.517062257,True,True,4.850167373442227e-17,,,,,False,,,,68.0,True,1.0333796250001797,0.0017239589997188887,12345,71.0,4225.0,,,
T1,F2c,1,64.0,0.015625,0.001,S3_cg_amg,0.001150565908607897,929.2436453422874,807640.517062257,True,True,4.850167373442227e-17,,,,,False,,,,15.0,True,1.0333796250001797,0.00627754199967967,12345,71.0,4225.0,,,
T1-slope,F2c,1,,,0.001,S1_lu,,,,,,,,,,,,,,,,,,,12345,,,l2,0.6331061137635654,0.5841297181625997
T1-slope,F2c,1,,,0.001,S1_lu,,,,,,,,,,,,,,,,,,,12345,,,h1,0.2707229026702213,0.48452043648533205
T1-slope,F2c,1,,,0.001,S1_lu,,,,,,,,,,,,,,,,,,,12345,,,energy,0.4067429625903285,0.8242320688055312
T1,F2c,1,8.0,0.125,0.0001,S1_lu,3.006446303104458e-07,488.54643332157667,1624996371.3541245,True,True,2.835910897188382e-17,,,,,False,0.012735137141709332,2.0756109572524513,0.26939717636297233,0.0,True,0.07043854099993041,0.0002682920003280742,12345,29.0,81.0,,,
T1,F2c,1,8.0,0.125,0.0001,S2_cg_jacobi,3.006446303104458e-07,488.54643332157667,1624996371.3541245,True,True,2.835910897188382e-17,,,,,False,,,,31.0,True,0.07043854099993041,0.0014338750002025336,12345,29.0,81.0,,,
T1,F2c,1,8.0,0.125,0.0001,S3_cg_amg,3.006446303104458e-07,488.54643332157667,1624996371.3541245,True,True,2.835910897188382e-17,,,,,False,,,,13.0,True,0.07043854099993041,0.004964458999893395,12345,29.0,81.0,,,
T1,F2c,1,16.0,0.0625,0.0001,S1_lu,-2.4520590813505516e-05,925.0587707162356,37725794.52721544,True,True,3.858295475220914e-17,,,,,False,0.019007587478474395,0.27795620565135226,0.2895510606390977,0.0,True,0.15763812500017593,0.00037129200018171105,12345,43.0,289.0,,,
T1,F2c,1,16.0,0.0625,0.0001,S2_cg_jacobi,-2.4520590813505516e-05,925.0587707162356,37725794.52721544,True,True,3.858295475220914e-17,,,,,False,,,,45.0,True,0.15763812500017593,0.0017221250000147847,12345,43.0,289.0,,,
T1,F2c,1,16.0,0.0625,0.0001,S3_cg_amg,-2.4520590813505516e-05,925.0587707162356,37725794.52721544,True,True,3.858295475220914e-17,,,,,False,,,,12.0,True,0.15763812500017593,0.005595332999746461,12345,43.0,289.0,,,
T1,F2c,1,32.0,0.03125,0.0001,S1_lu,-4.552866068097345e-05,653.5443068663458,14354569.123959837,True,True,4.14248950507189e-17,,,,,False,0.011138953838921476,0.22049650781417288,0.22177816651575322,0.0,True,0.3256615000000238,0.00046145800024532946,12345,55.0,1089.0,,,
T1,F2c,1,32.0,0.03125,0.0001,S2_cg_jacobi,-4.552866068097345e-05,653.5443068663458,14354569.123959837,True,True,4.14248950507189e-17,,,,,False,,,,56.0,True,0.3256615000000238,0.001709749999918131,12345,55.0,1089.0,,,
T1,F2c,1,32.0,0.03125,0.0001,S3_cg_amg,-4.552866068097345e-05,653.5443068663458,14354569.123959837,True,True,4.14248950507189e-17,,,,,False,,,,12.0,True,0.3256615000000238,0.004974957999820617,12345,55.0,1089.0,,,
T1,F2c,1,64.0,0.015625,0.0001,S1_lu,-6.372482222892816e-05,983.4481135606057,15432732.16247852,True,True,3.172078879346878e-17,,,,,False,0.0033547118740664046,0.12221980293001086,0.12377461020465026,0.0,True,1.0425899169999866,0.0005549999996219412,12345,71.0,4225.0,,,
T1,F2c,1,64.0,0.015625,0.0001,S2_cg_jacobi,-6.372482222892816e-05,983.4481135606057,15432732.16247852,True,True,3.172078879346878e-17,,,,,False,,,,70.0,True,1.0425899169999866,0.0020940419999533333,12345,71.0,4225.0,,,
T1,F2c,1,64.0,0.015625,0.0001,S3_cg_amg,-6.372482222892816e-05,983.4481135606057,15432732.16247852,True,True,3.172078879346878e-17,,,,,False,,,,15.0,True,1.0425899169999866,0.007064916999752313,12345,71.0,4225.0,,,
T1-slope,F2c,1,,,0.0001,S1_lu,,,,,,,,,,,,,,,,,,,12345,,,l2,0.6544622871071486,0.6150242617806276
T1-slope,F2c,1,,,0.0001,S1_lu,,,,,,,,,,,,,,,,,,,12345,,,h1,1.2592060061402917,0.8386408009681335
T1-slope,F2c,1,,,0.0001,S1_lu,,,,,,,,,,,,,,,,,,,12345,,,energy,0.3750758409429733,0.7588458856116189
T1,F2c,1,8.0,0.125,1e-05,S1_lu,-1.5771204410681455e-05,487.17600582262486,30890222.02341581,True,True,3.1529595139956703e-17,,,,,False,0.01212580382871374,0.21441549982026673,0.29522836004951913,0.0,True,0.06899787500015009,0.00017633300012676045,12345,29.0,81.0,,,
T1,F2c,1,8.0,0.125,1e-05,S2_cg_jacobi,-1.5771204410681455e-05,487.17600582262486,30890222.02341581,True,True,3.1529595139956703e-17,,,,,False,,,,32.0,True,0.06899787500015009,0.001062875000116037,12345,29.0,81.0,,,
T1,F2c,1,8.0,0.125,1e-05,S3_cg_amg,-1.5771204410681455e-05,487.17600582262486,30890222.02341581,True,True,3.1529595139956703e-17,,,,,False,,,,14.0,True,0.06899787500015009,0.004324333000113256,12345,29.0,81.0,,,
T1,F2c,1,16.0,0.0625,1e-05,S1_lu,-1.618229009754199e-05,925.1231457716528,57168864.245745696,True,True,4.1294409096602725e-17,,,,,False,0.018996318502467992,0.2778223397859191,0.2895262835417501,0.0,True,0.12170149999974456,0.0002051660003417055,12345,43.0,289.0,,,
T1,F2c,1,16.0,0.0625,1e-05,S2_cg_jacobi,-1.618229009754199e-05,925.1231457716528,57168864.245745696,True,True,4.1294409096602725e-17,,,,,False,,,,48.0,True,0.12170149999974456,0.0016135410000970296,12345,43.0,289.0,,,
T1,F2c,1,16.0,0.0625,1e-05,S3_cg_amg,-1.618229009754199e-05,925.1231457716528,57168864.245745696,True,True,4.1294409096602725e-17,,,,,False,,,,14.0,True,0.12170149999974456,0.005353292000108922,12345,43.0,289.0,,,
T1,F2c,1,32.0,0.03125,1e-05,S1_lu,-1.5865410740708553e-05,655.9507460670698,41344706.21576702,True,True,4.4605041409058386e-17,,,,,False,0.011131551849531128,0.2204323710373139,0.22174700357730642,0.0,True,0.35961966700006087,0.0003557919999366277,12345,55.0,1089.0,,,
T1,F2c,1,32.0,0.03125,1e-05,S2_cg_jacobi,-1.5865410740708553e-05,655.9507460670698,41344706.21576702,True,True,4.4605041409058386e-17,,,,,False,,,,58.0,True,0.35961966700006087,0.0017339999999421707,12345,55.0,1089.0,,,
T1,F2c,1,32.0,0.03125,1e-05,S3_cg_amg,-1.5865410740708553e-05,655.9507460670698,41344706.21576702,True,True,4.4605041409058386e-17,,,,,False,,,,13.0,True,0.35961966700006087,0.004197833000034734,12345,55.0,1089.0,,,
T1,F2c,1,64.0,0.015625,1e-05,S1_lu,-1.638774799681472e-05,1003.6554648391839,61244257.907447934,True,True,3.343515517938005e-17,,,,,False,0.0033533461711257023,0.1221908759050522,0.12375103866039983,0.0,True,1.029707791000419,0.0002944579996437824,12345,71.0,4225.0,,,
T1,F2c,1,64.0,0.015625,1e-05,S2_cg_jacobi,-1.638774799681472e-05,1003.6554648391839,61244257.907447934,True,True,3.343515517938005e-17,,,,,False,,,,70.0,True,1.029707791000419,0.0017487090003669437,12345,71.0,4225.0,,,
T1,F2c,1,64.0,0.015625,1e-05,S3_cg_amg,-1.638774799681472e-05,1003.6554648391839,61244257.907447934,True,True,3.343515517938005e-17,,,,,False,,,,16.0,True,1.029707791000419,0.006488583000191284,12345,71.0,4225.0,,,
T1-slope,F2c,1,,,1e-05,S1_lu,,,,,,,,,,,,,,,,,,,12345,,,l2,0.6334286298421609,0.5846912440105593
T1-slope,F2c,1,,,1e-05,S1_lu,,,,,,,,,,,,,,,,,,,12345,,,h1,0.27676444233721426,0.5039848556052586
T1-slope,F2c,1,,,1e-05,S1_lu,,,,,,,,,,,,,,,,,,,12345,,,energy,0.41479517580342856,0.8383482190574607
T1,F2c,1,8.0,0.125,1e-06,S1_lu,-3.5324795869458126e-06,486.9991226292511,137863251.7591733,True,True,2.3459507249122226e-17,,,,,False,0.012095995080462245,0.21377119320558607,0.29691516916307426,0.0,True,0.06725774999995338,0.00017979100039156037,12345,29.0,81.0,,,
T1,F2c,1,8.0,0.125,1e-06,S2_cg_jacobi,-3.5324795869458126e-06,486.9991226292511,137863251.7591733,True,True,2.3459507249122226e-17,,,,,False,,,,32.0,True,0.06725774999995338,0.0011925829999199777,12345,29.0,81.0,,,
T1,F2c,1,8.0,0.125,1e-06,S3_cg_amg,-3.5324795869458126e-06,486.9991226292511,137863251.7591733,True,True,2.3459507249122226e-17,,,,,False,,,,15.0,True,0.06725774999995338,0.005952833999799623,12345,29.0,81.0,,,
T1,F2c,1,16.0,0.0625,1e-06,S1_lu,-3.2321380818144267e-06,925.1359933173903,286230343.4753154,True,True,1.49784882524742e-17,,,,,False,0.01898875372109916,0.27778108287551867,0.28953426116154984,0.0,True,0.15748166599996694,0.00037120800016055,12345,43.0,289.0,,,
T1,F2c,1,16.0,0.0625,1e-06,S2_cg_jacobi,-3.2321380818144267e-06,925.1359933173903,286230343.4753154,True,True,1.49784882524742e-17,,,,,False,,,,47.0,True,0.15748166599996694,0.001862041000094905,12345,43.0,289.0,,,
T1,F2c,1,16.0,0.0625,1e-06,S3_cg_amg,-3.2321380818144267e-06,925.1359933173903,286230343.4753154,True,True,1.49784882524742e-17,,,,,False,,,,15.0,True,0.15748166599996694,0.008723874999759573,12345,43.0,289.0,,,
T1,F2c,1,32.0,0.03125,1e-06,S1_lu,-2.84853108621211e-06,659.2475214112437,231434202.91329557,True,True,4.4758964037405707e-17,,,,,False,0.011127514080856625,0.22039435396241122,0.22174037902790075,0.0,True,0.3325347910003984,0.00036329199974716175,12345,55.0,1089.0,,,
T1,F2c,1,32.0,0.03125,1e-06,S2_cg_jacobi,-2.84853108621211e-06,659.2475214112437,231434202.91329557,True,True,4.4758964037405707e-17,,,,,False,,,,60.0,True,0.3325347910003984,0.002122999999755848,12345,55.0,1089.0,,,
T1,F2c,1,32.0,0.03125,1e-06,S3_cg_amg,-2.84853108621211e-06,659.2475214112437,231434202.91329557,True,True,4.4758964037405707e-17,,,,,False,,,,15.0,True,0.3325347910003984,0.006062374999601161,12345,55.0,1089.0,,,
T1,F2c,1,64.0,0.015625,1e-06,S1_lu,-2.8530430581990034e-06,1003.2854366526346,351654502.2934085,True,True,3.651281151887472e-17,,,,,False,0.003352854251649254,0.12218142966737114,0.12374563187722927,0.0,True,1.027949250000347,0.0003843340000457829,12345,71.0,4225.0,,,
T1,F2c,1,64.0,0.015625,1e-06,S2_cg_jacobi,-2.8530430581990034e-06,1003.2854366526346,351654502.2934085,True,True,3.651281151887472e-17,,,,,False,,,,72.0,True,1.027949250000347,0.0025263749998885032,12345,71.0,4225.0,,,
T1,F2c,1,64.0,0.015625,1e-06,S3_cg_amg,-2.8530430581990034e-06,1003.2854366526346,351654502.2934085,True,True,3.651281151887472e-17,,,,,False,,,,18.0,True,1.027949250000347,0.012961041999915324,12345,71.0,4225.0,,,
T1-slope,F2c,1,,,1e-06,S1_lu,,,,,,,,,,,,,,,,,,,12345,,,l2,0.6324217241055939,0.5833533537454627
T1-slope,F2c,1,,,1e-06,S1_lu,,,,,,,,,,,,,,,,,,,12345,,,h1,0.27549883739289516,0.5000200480277979
T1-slope,F2c,1,,,1e-06,S1_lu,,,,,,,,,,,,,,,,,,,12345,,,energy,0.4172882169493524,0.8425817432773298
T1,F2c,2,8.0,0.125,0.5,S1_lu,0.000870908443555289,578.8714292579566,664675.4128308177,True,True,5.2558598252991305e-17,,,,,False,0.0002682934400355956,0.01566097034657238,0.01809850085076579,0.0,True,0.11535595800023657,0.00033262500028286013,12345,93.0,289.0,,,
T1,F2c,2,8.0,0.125,0.5,S2_cg_jacobi,0.000870908443555289,578.8714292579566,664675.4128308177,True,True,5.2558598252991305e-17,,,,,False,,,,193.0,True,0.11535595800023657,0.005685791999894718,12345,93.0,289.0,,,
T1,F2c,2,8.0,0.125,0.5,S3_cg_amg,0.000870908443555289,578.8714292579566,664675.4128308177,True,True,5.2558598252991305e-17,,,,,False,,,,55.0,True,0.11535595800023657,0.010285750000093685,12345,93.0,289.0,,,
T1,F2c,2,16.0,0.0625,0.5,S1_lu,7.014195591191855e-06,1322.6723341926406,188570780.06972024,True,True,3.888943191200972e-17,,,,,False,0.02577326760716178,0.32324640523148507,0.3249447692128589,0.0,True,0.1414609999997083,0.000525333000041428,12345,157.0,1089.0,,,
T1,F2c,2,16.0,0.0625,0.5,S2_cg_jacobi,7.014195591191855e-06,1322.6723341926406,188570780.06972024,True,True,3.888943191200972e-17,,,,,False,,,,321.0,True,0.1414609999997083,0.009209166999880836,12345,157.0,1089.0,,,
T1,F2c,2,16.0,0.0625,0.5,S3_cg_amg,7.014195591191855e-06,1322.6723341926406,188570780.06972024,True,True,3.888943191200972e-17,,,,,False,,,,84.0,True,0.1414609999997083,0.01384254200002033,12345,157.0,1089.0,,,
T1,F2c,2,32.0,0.03125,0.5,S1_lu,1.0655367544232472e-09,1041.2555197476372,977212203544.5385,True,True,4.2537715903268757e-17,,,,,False,0.013404684546147995,0.2542807565454399,0.2545374211440148,0.0,True,0.40724937499999214,0.0006377089998750307,12345,206.0,4225.0,,,
T1,F2c,2,32.0,0.03125,0.5,S2_cg_jacobi,1.0655367544232472e-09,1041.2555197476372,977212203544.5385,True,True,4.2537715903268757e-17,,,,,False,,,,613.0,True,0.40724937499999214,0.01847749999978987,12345,206.0,4225.0,,,
T1,F2c,2,32.0,0.03125,0.5,S3_cg_amg,1.0655367544232472e-09,1041.2555197476372,977212203544.5385,True,True,4.2537715903268757e-17,,,,,False,,,,142.0,True,0.40724937499999214,0.026495000000068103,12345,206.0,4225.0,,,
T1,F2c,2,64.0,0.015625,0.5,S1_lu,5.9085138189391776e-08,1174.8519229429774,19884051369.68795,True,True,4.705586109690348e-17,,,,,False,0.0038370188489646275,0.13934586621648498,0.13937489377538,0.0,True,1.0693841249999423,0.0006730410000272968,12345,262.0,16641.0,,,
T1,F2c,2,64.0,0.015625,0.5,S2_cg_jacobi,5.9085138189391776e-08,1174.8519229429774,19884051369.68795,True,True,4.705586109690348e-17,,,,,False,,,,879.0,True,1.0693841249999423,0.030071791999944253,12345,262.0,16641.0,,,
T1,F2c,2,64.0,0.015625,0.5,S3_cg_amg,5.9085138189391776e-08,1174.8519229429774,19884051369.68795,True,True,4.705586109690348e-17,,,,,False,,,,205.0,True,1.0693841249999423,0.07960720799974297,12345,262.0,16641.0,,,
T1-slope,F2c,2,,,0.5,S1_lu,,,,,,,,,,,,,,,,,,,12345,,,l2,-1.0571168311376435,0.21988595873831673
T1-slope,F2c,2,,,0.5,S1_lu,,,,,,,,,,,,,,,,,,,12345,,,h1,-0.9114062045879847,0.3494975293072844
T1-slope,F2c,2,,,0.5,S1_lu,,,,,,,,,,,,,,,,,,,12345,,,energy,-0.8482769048794395,0.33509478967019946
T1,F2c,2,8.0,0.125,0.1,S1_lu,8.359912186983555e-07,827.5799760950043,989938599.335472,True,True,4.053695887540511e-17,,,,,False,0.00022582127179876125,0.01362196372032277,0.015123599861451393,0.0,True,0.13464104200011207,0.000491708000026847,12345,104.0,289.0,,,
T1,F2c,2,8.0,0.125,0.1,S2_cg_jacobi,8.359912186983555e-07,827.5799760950043,989938599.335472,True,True,4.053695887540511e-17,,,,,False,,,,376.0,True,0.13464104200011207,0.010388541999873269,12345,104.0,289.0,,,
T1,F2c,2,8.0,0.125,0.1,S3_cg_amg,8.359912186983555e-07,827.5799760950043,989938599.335472,True,True,4.053695887540511e-17,,,,,False,,,,110.0,True,0.13464104200011207,0.01780141699964588,12345,104.0,289.0,,,
T1,F2c,2,16.0,0.0625,0.1,S1_lu,1.605827135224243e-09,1279.5480407755742,796815555490.5939,True,True,4.726678415985237e-17,,,,,False,0.02339714900272964,0.31111864317359383,0.3115023173603399,0.0,True,0.16208108299997548,0.0004589169998325815,12345,157.0,1089.0,,,
T1,F2c,2,16.0,0.0625,0.1,S2_cg_jacobi,1.605827135224243e-09,1279.5480407755742,796815555490.5939,True,True,4.726678415985237e-17,,,,,False,,,,442.0,True,0.16208108299997548,0.01358079200008433,12345,157.0,1089.0,,,
T1,F2c,2,16.0,0.0625,0.1,S3_cg_amg,1.605827135224243e-09,1279.5480407755742,796815555490.5939,True,True,4.726678415985237e-17,,,,,False,,,,103.0,True,0.16208108299997548,0.018119458000001032,12345,157.0,1089.0,,,
T1,F2c,2,32.0,0.03125,0.1,S1_lu,7.053330395427637e-06,1072.3338650345697,152032274.81442192,True,True,4.698967690611846e-17,,,,,False,0.012384436006206246,0.2433648350251113,0.24384654410759543,0.0,True,0.41188183399981426,0.0008949580001171853,12345,194.0,4225.0,,,
T1,F2c,2,32.0,0.03125,0.1,S2_cg_jacobi,7.053330395427637e-06,1072.3338650345697,152032274.81442192,True,True,4.698967690611846e-17,,,,,False,,,,472.0,True,0.41188183399981426,0.014075791999857756,12345,194.0,4225.0,,,
T1,F2c,2,32.0,0.03125,0.1,S3_cg_amg,7.053330395427637e-06,1072.3338650345697,152032274.81442192,True,True,4.698967690611846e-17,,,,,False,,,,125.0,True,0.41188183399981426,0.02160641599994051,12345,194.0,4225.0,,,
T1,F2c,2,64.0,0.015625,0.1,S1_lu,4.283665143221906e-06,1256.8742930636547,293410957.91589165,True,True,4.86028965703279e-17,,,,,False,0.0036289346749163024,0.135504279721711,0.13552059113396683,0.0,True,1.191453458000069,0.0007782500001667358,12345,250.0,16641.0,,,
T1,F2c,2,64.0,0.015625,0.1,S2_cg_jacobi,4.283665143221906e-06,1256.8742930636547,293410957.91589165,True,True,4.86028965703279e-17,,,,,False,,,,570.0,True,1.191453458000069,0.022872499999721185,12345,250.0,16641.0,,,
T1,F2c,2,64.0,0.015625,0.1,S3_cg_amg,4.283665143221906e-06,1256.8742930636547,293410957.91589165,True,True,4.86028965703279e-17,,,,,False,,,,178.0,True,1.191453458000069,0.05699099999992541,12345,250.0,16641.0,,,
T1-slope,F2c,2,,,0.1,S1_lu,,,,,,,,,,,,,,,,,,,12345,,,l2,-1.1101073797102654,0.23371334080823813
T1-slope,F2c,2,,,0.1,S1_lu,,,,,,,,,,,,,,,,,,,12345,,,h1,-0.9588651326470117,0.3610430507181638
T1-slope,F2c,2,,,0.1,S1_lu,,,,,,,,,,,,,,,,,,,12345,,,energy,-0.9137646380235906,0.3520834308727031
T1,F2c,2,8.0,0.125,0.01,S1_lu,5.4558189478303444e-06,1157.0436721051944,212075159.2325703,True,True,3.047094841181464e-17,,,,,False,0.00022130254490591655,0.013199126806501284,0.014582618219026249,0.0,True,0.12438816699977906,0.0005210829999668931,12345,96.0,289.0,,,
T1,F2c,2,8.0,0.125,0.01,S2_cg_jacobi,5.4558189478303444e-06,1157.0436721051944,212075159.2325703,True,True,3.047094841181464e-17,,,,,False,,,,254.0,True,0.12438816699977906,0.00700595800026349,12345,96.0,289.0,,,
T1,F2c,2,8.0,0.125,0.01,S3_cg_amg,5.4558189478303444e-06,1157.0436721051944,212075159.2325703,True,True,3.047094841181464e-17,,,,,False,,,,78.0,True,0.12438816699977906,0.013581791999968118,12345,96.0,289.0,,,
T1,F2c,2,16.0,0.0625,0.01,S1_lu,3.062984411298791e-06,1290.6091799701169,421356757.549694,True,True,5.15734160140104e-17,,,,,False,0.022667640398508944,0.3066256624083033,0.3078802862728818,0.0,True,0.14720570899999075,0.0005070000001978769,12345,145.0,1089.0,,,
T1,F2c,2,16.0,0.0625,0.01,S2_cg_jacobi,3.062984411298791e-06,1290.6091799701169,421356757.549694,True,True,5.15734160140104e-17,,,,,False,,,,282.0,True,0.14720570899999075,0.008048417000281916,12345,145.0,1089.0,,,
T1,F2c,2,16.0,0.0625,0.01,S3_cg_amg,3.062984411298791e-06,1290.6091799701169,421356757.549694,True,True,5.15734160140104e-17,,,,,False,,,,81.0,True,0.14720570899999075,0.014628958999765018,12345,145.0,1089.0,,,
